6279,"豳",41,"bin1","name of an ancient city","none"
6280,"議",41,"yi4",,"none"
6281,"絡",41,"luo4",,"none"
6282,"護",41,"hu4",,"none"
6283,"釋",41,"shi4",,"none"
6284,"隨",41,"sui2",,"none"
6285,"荑",40,"ti2/yi2","(grass), to weed","none"
6286,"莶",40,"xian1",,"none"
6287,"蓊",40,"weng3","a plant in bloom/thick","none"
6288,"揎",40,"xuan1","pull up sleeves/strike with fists","none"
6289,"娈",40,"luan2","beautiful","none"
6290,"嫜",40,"zhang1","husband's parent/lady in the moon","none"
6291,"毽",40,"jian4","shuttlecock","none"
6292,"砑",40,"ya4","to calender","none"
6293,"碶",40,"qi4",,"none"
6294,"剀",40,"kai3","carefully/moderately","none"
6295,"薷",40,"ru2","Elshotria paltrini","none"
6296,"怃",40,"wu3","disappointed/startled","none"
6297,"怿",40,"yi4","pleased/rejoice","none"
6298,"骐",40,"qi2","piebald horse","none"
6299,"腧",40,"shu4",,"none"
6300,"霈",40,"pei4","torrent of rain","none"
6301,"蝻",40,"nan3","immature locusts","none"
6302,"鵰",40,"diao1",,"none"
6303,"讀",40,"du2",,"none"
6304,"墼",39,"ji1",,"none"
6305,"坩",39,"gan1","crucible","none"
6306,"甏",39,"beng4",,"none"
6307,"鹇",39,"xian2","silver pheasant badge worn by civil officials of the 5th grade","none"
6308,"鹣",39,"jian1","mythical bird with 1 eye and 1 wing","none"
6309,"舴",39,"ze2","small boat","none"
6310,"鲭",39,"qing1","mackerel/mullet","none"
6311,"傺",39,"chi4","detain/hinder","none"
6312,"枘",39,"rui4","tenon/tool handle","none"
6313,"秕",39,"bi3","grain not fully grown/husks/withered grain/unripe grain","none"
6314,"糨",39,"jiang4",,"none"
6315,"忉",39,"dao1","grieved","none"
6316,"磲",39,"qu2","Tridacna gigas","none"
6317,"顒",39,"yu2",,"none"
6318,"蟲",39,"chong2",,"none"
6319,"訓",39,"xun4",,"none"
6320,"侑",38,"you4","urge to eat","none"
6321,"萁",38,"qi2","stalks of pulse","none"
6322,"葳",38,"wei1","luxuriant","none"
6323,"呙",38,"guo1",,"none"
6324,"鹋",38,"miao2",,"none"
6325,"貘",38,"mo4","tapir","none"
6326,"葶",38,"ting2","Draba nemerosa bebe carpa","none"
6327,"枨",38,"cheng2","door post","none"
6328,"棹",38,"zhuo1/zhao4","table","none"
6329,"纛",38,"dao4","big banner/feather banner or fan","none"
6330,"籤",38,"qian1",,"none"
6331,"規",38,"gui1",,"none"
6332,"資",38,"zi1",,"none"
6333,"嶷",37,"yi2","name of a mountain in Hunan","none"
6334,"妁",37,"shuo4","(surname)/matchmaker","none"
6335,"杩",37,"ma4",,"none"
6336,"鹛",37,"mei2",,"none"
6337,"羝",37,"di1","billy goat/ram","none"
6338,"骖",37,"can1","outside horses of a team of 4","none"
6339,"祧",37,"tiao1","ancestral hall","none"
6340,"給",37,"gei3",,"none"
6341,"淠",37,"pi4","luxuriant (of water plants)","none"
6342,"畎",37,"quan3","field drains","none"
6343,"箨",37,"tuo4","sheath around joints of bamboo","none"
6344,"鳐",37,"yao2","ray (fish)","none"
6345,"識",37,"shi2",,"none"
6346,"遠",37,"yuan3",,"none"
6347,"谿",36,"ji1",,"none"
6348,"剡",36,"shan4/yan3","river in Zhejiang, sharp","none"
6349,"吲",36,"yin3",,"none"
6350,"嫫",36,"mo2","ugly woman","none"
6351,"戽",36,"hu4","water bucket for irrigation","none"
6352,"糗",36,"qiu3","(surname)/dry provisions","none"
6353,"鸮",36,"xiao1",,"none"
6354,"蕰",36,"wen1",,"none"
6355,"坼",36,"che4","to crack/split/break/to chap","none"
6356,"璺",36,"wen4","a crack, as in porcelain","none"
6357,"栊",36,"long2","bar/cage/gratings","none"
6358,"镝",36,"di1/di2","dysprosium","none"
6359,"疔",36,"ding1","boil/carbuncle","none"
6360,"瘰",36,"luo3","scrofula/tuberculosis of glands","none"
6361,"谮",36,"zen4","slander","none"
6362,"辋",36,"wang3","tire/wheel band","none"
6363,"碥",36,"bian3",,"none"
6364,"豂",36,"liao2",,"none"
6365,"竅",36,"qiao4",,"none"
6366,"讓",36,"rang4",,"none"
6367,"黒",36,"hei1",,"none"
6368,"劂",35,"jue2","chisel/engrave","none"
6369,"潋",35,"lian4","full of water/trough","none"
6370,"孓",35,"jue2","larvae of mosquito","none"
6371,"螋",35,"sou1",,"none"
6372,"鲳",35,"chang1","a type of fish","none"
6373,"铙",35,"nao2","big cymbals","none"
6374,"塄",35,"leng2",,"none"
6375,"萆",35,"bi4","castor seed","none"
6376,"碲",35,"di4","tellurium","none"
6377,"粋",35,"cui4",,"none"
6378,"纻",35,"zhu4",,"none"
6379,"沭",35,"shu4","river in Shandong","none"
6380,"祏",35,"shi2",,"none"
6381,"電",35,"dian4",,"none"
6382,"鱲",35,"la4",,"none"
6383,"頻",35,"pin2",,"none"
6384,"設",35,"she4",,"none"
6385,"試",35,"shi4",,"none"
6386,"項",35,"xiang4",,"none"
6387,"鄩",35,"xun2",,"none"
6388,"鱖",35,"gui4",,"none"
6389,"鱧",35,"li3",,"none"
6390,"怍",34,"zuo4","ashamed","none"
6391,"糍",34,"ci2",,"none"
6392,"鸻",34,"heng2",,"none"
6393,"仵",34,"wu3","opponent","none"
6394,"柰",34,"nai4","crab-apple/how can one help","none"
6395,"棼",34,"fen2","beams in roof/confused","none"
6396,"氇",34,"lu",,"none"
6397,"氆",34,"pu3","thick rough serge from Tibet","none"
6398,"烀",34,"hu1",,"none"
6399,"镔",34,"bin1","fine steel","none"
6400,"珉",34,"min2",,"none"
6401,"鞬",34,"jian1",,"none"
6402,"範",34,"fan4",,"none"
6403,"膠",34,"jiao1",,"none"
6404,"眾",34,"zhong4",,"none"
6405,"鶇",34,"dong1",,"none"
6406,"囝",33,"jian3","child","none"
6407,"犴",33,"an4","jail","none"
6408,"镠",33,"liao2",,"none"
6409,"觇",33,"zhan1/chan1","keep at/to spy","none"
6410,"钆",33,"ga2","gadolinium","none"
6411,"蚺",33,"ran2",,"none"
6412,"蝓",33,"yu2","snail","none"
6413,"趑",33,"zi1",,"none"
6414,"貔",33,"pi2","(leopard)","none"
6415,"躞",33,"xie4","to walk","none"
6416,"氽",33,"cuan1/tun3","boil for a short time","none"
6417,"绂",33,"fu2","ribbon for a seal/sash","none"
6418,"栲",33,"kao3","mangrove","none"
6419,"鹎",33,"bei1","bird","none"
6420,"襻",33,"pan4","a loop/a belt or band","none"
6421,"蓚",33,"tiao2",,"none"
6422,"貪",33,"tan1",,"none"
6423,"祓",33,"fu2","cleanse/remove evil","none"
6424,"繼",33,"ji4",,"none"
6425,"脫",33,"tuo1",,"none"
6426,"郿",32,"mei2",,"none"
6427,"骝",32,"liu2","bay horse with black mane","none"
6428,"檫",32,"cha2",,"none"
6429,"砟",32,"zha3","fragments","none"
6430,"蝰",32,"kui2",,"none"
6431,"猱",32,"nao2","(monkey)/scratch","none"
6432,"缵",32,"zuan3","carry on","none"
6433,"沔",32,"mian3","inundation/name of a river","none"
6434,"彖",32,"tuan4","running hog","none"
6435,"黻",32,"fu2","(embroidery)","none"
6436,"眢",32,"yuan1","inflamed eyelids/parched","none"
6437,"車",32,"che1",,"none"
6438,"陳",32,"chen2",,"none"
6439,"雜",32,"za2",,"none"
6440,"驚",32,"jing1",,"none"
6441,"龍",32,"long2",,"none"
6442,"鮠",32,"wei2",,"none"
6443,"茛",31,"gen4","ranunculus","none"
6444,"蕈",31,"xun4","mold/mushroom","none"
6445,"骀",31,"tai2/dai4","tired/worn out horse","none"
6446,"樨",31,"xi1","Osmanthus fragrans","none"
6447,"昝",31,"zan3",,"none"
6448,"餂",31,"tian2",,"none"
6449,"镎",31,"na2",,"none"
6450,"酡",31,"tuo2","flushed (from drinking)","none"
6451,"鳜",31,"gui4","helicolenus","none"
6452,"觋",31,"xi2","wizard","none"
6453,"礅",31,"dun1","stone block","none"
6454,"垆",31,"lu2","clay/shop","none"
6455,"坻",31,"chi2/di3","islet/rock in river, place name","none"
6456,"荇",31,"xing4","Limnanthemui nymphoides","none"
6457,"扃",31,"jiong1","shut","none"
6458,"磻",31,"bo1",,"none"
6459,"郗",31,"chi1/xi1","(surname)/name of an ancient city","none"
6460,"阇",31,"du1",,"none"
6461,"腈",31,"jing1",,"none"
6462,"铈",31,"shi4","cerium","none"
6463,"臥",31,"wo4",,"none"
6464,"顱",31,"lu2",,"none"
6465,"級",31,"ji2",,"none"
6466,"階",31,"jie1",,"none"
6467,"顟",31,"lao2",,"none"
6468,"衖",30,"long4",,"none"
6469,"珙",30,"gong3","(gem)","none"
6470,"襞",30,"bi4","creases/folds or pleats in a garment","none"
6471,"劁",30,"qiao1",,"none"
6472,"隈",30,"wei1","bay/cove","none"
6473,"胬",30,"nu3",,"none"
6474,"纮",30,"hong2",,"none"
6475,"翙",30,"hui4",,"none"
6476,"茀",30,"bo2",,"none"
6477,"荜",30,"bi4","bean/pulse","none"
6478,"溱",30,"zhen1/qin2","name of a river","none"
6479,"酤",30,"gu1","to deal in liquors","none"
6480,"腳",30,"jiao3",,"none"
6481,"記",30,"ji4",,"none"
6482,"許",30,"xu3",,"none"
6483,"錯",30,"cuo4",,"none"
6484,"鱇",30,"kang1",,"none"
6485,"圯",29,"yi2","bridge, bank","none"
6486,"柽",29,"cheng1","tamarisk","none"
6487,"瞀",29,"mao4","indistinct vision/dim","none"
6488,"铖",29,"cheng2","person's name","none"
6489,"粞",29,"xi1","ground rice/thresh rice","none"
6490,"撙",29,"zun3","regulate/restrain","none"
6491,"铊",29,"ta1","thallium","none"
6492,"圹",29,"kuang4","tomb","none"
6493,"菝",29,"ba2","smilax china","none"
6494,"迴",29,"hui2",,"none"
6495,"岙",29,"ao4",,"none"
6496,"漶",29,"huan4","indecipherable","none"
6497,"缏",29,"bian4","braid","none"
6498,"貊",29,"mo4","name of a wild tribe/silent","none"
6499,"粫",29,"er2",,"none"
6500,"徂",29,"cu2","to go/to reach","none"
6501,"洎",29,"ji4","to reach/when","none"
6502,"礌",29,"lei3",,"none"
6503,"膿",29,"nong2",,"none"
6504,"葉",29,"ye4",,"none"
6505,"險",29,"xian3",,"none"
6506,"雙",29,"shuang1",,"none"
6507,"餘",29,"yu2",,"none"
6508,"邠",28,"bin1",,"none"
6509,"邽",28,"gui1",,"none"
6510,"溽",28,"ru4","damp/muggy","none"
6511,"棰",28,"chui2","flog/whip","none"
6512,"舭",28,"bi3",,"none"
6513,"艋",28,"meng3","small boat","none"
6514,"靜",28,"jing4",,"none"
6515,"聱",28,"ao2","difficult to pronounce","none"
6516,"尢",28,"wang1/you2","lame","none"
6517,"藚",28,"xu4",,"none"
6518,"佾",28,"yi4","row of dancers at sacrifices","none"
6519,"蕻",28,"hong4/hong2","budding/flourishing","none"
6520,"狁",28,"yun3","name of a tribe","none"
6521,"绁",28,"xie4","leash/rein","none"
6522,"牾",28,"wu3",,"none"
6523,"慝",28,"te4","evil thought","none"
6524,"蜱",28,"pi2","(insect)/egg of mantis","none"
6525,"鬘",28,"man2",,"none"
6526,"膚",28,"fu1",,"none"
6527,"虧",28,"kui1",,"none"
6528,"邊",28,"bian1",,"none"
6529,"髮",28,"fa4",,"none"
6530,"埚",27,"guo1","crucible","none"
6531,"堙",27,"yin1","bury/mound/to dam/close","none"
6532,"菥",27,"xi1",,"none"
6533,"萏",27,"dan4","lotus","none"
6534,"玟",27,"min2/wen2","jade-like stone, veins in jade","none"
6535,"椟",27,"du2","cabinet/case/casket","none"
6536,"铗",27,"jia2","pincers for use at a fire/sword","none"
6537,"颙",27,"yu2",,"none"
6538,"踬",27,"zhi4","stumble","none"
6539,"筚",27,"bi4","wicker","none"
6540,"矻",27,"ku1",,"none"
6541,"搠",27,"shuo4","daub/thrust","none"
6542,"圉",27,"yu3","stable, corral, enclosure/front","none"
6543,"浍",27,"kuai4/hui4","drain/stream","none"
6544,"閱",27,"yue4",,"none"
6545,"蛸",27,"shao1/xiao1","long-legged spider, Octopus octopodia/mantis egg nest","none"
6546,"礎",27,"chu3",,"none"
6547,"討",27,"tao3",,"none"
6548,"鎮",27,"zhen4",,"none"
6549,"鮊",27,"ba4",,"none"
6550,"芘",26,"pi2","Malva sylvestris","none"
6551,"萜",26,"tie1",,"none"
6552,"鄗",26,"hao4",,"none"
6553,"惝",26,"chang3/tang3","disappointed, disappointed","none"
6554,"毵",26,"san1","long-haired/shaggy","none"
6555,"鲽",26,"die2",,"none"
6556,"酞",26,"tai4","phthalein (chemical)","none"
6557,"絕",26,"jue2",,"none"
6558,"哚",26,"duo3",,"none"
6559,"溷",26,"hun4","disordered/privy","none"
6560,"缞",26,"shuai1",,"none"
6561,"踰",26,"yao2",,"none"
6562,"搦",26,"nuo4","take hold","none"
6563,"帻",26,"ze2","conical cap","none"
6564,"铦",26,"tian3",,"none"
6565,"鲴",26,"gu4",,"none"
6566,"髫",26,"tiao2","tufts of hair on children","none"
6567,"盡",26,"jin4",,"none"
6568,"蓋",26,"gai4",,"none"
6569,"製",26,"zhi4",,"none"
6570,"載",26,"zai3",,"none"
6571,"週",26,"zhou1",,"none"
6572,"陸",26,"lu4",,"none"
6573,"醡",26,"zha4",,"none"
6574,"儇",25,"xuan1","ingenious/frivolous","none"
6575,"狴",25,"bi4","(tapir)","none"
6576,"迮",25,"ze2","haste/to press","none"
6577,"鍬",25,"qiao1",,"none"
6578,"趱",25,"zan3","hasten/urge","none"
6579,"椠",25,"qian4","wooden tablet/edition","none"
6580,"赟",25,"yun1",,"none"
6581,"陔",25,"gai1","step/terrace","none"
6582,"坌",25,"ben4","bring together/dust","none"
6583,"悃",25,"kun3","sincere","none"
6584,"塍",25,"cheng2","raised path between fields","none"
6585,"疬",25,"li4",,"none"
6586,"麈",25,"zhu3","leader of herd/stag","none"
6587,"絜",25,"jie2",,"none"
6588,"脩",25,"you3",,"none"
6589,"赒",25,"zhou1",,"none"
6590,"埒",25,"lei4/lie4","enclosure, dike, embankment","none"
6591,"镡",25,"tan2","(surname)/knob on a sword-handle","none"
6592,"镨",25,"pu3","praseodymium","none"
6593,"骎",25,"qin1",,"none"
6594,"骙",25,"kui2",,"none"
6595,"薑",25,"jiang1",,"none"
6596,"鼩",25,"qu2",,"none"
6597,"雰",25,"fen1",,"none"
6598,"穩",25,"wen3",,"none"
6599,"藴",25,"wen1",,"none"
6600,"責",25,"ze2",,"none"
6601,"鮮",25,"xian1",,"none"
6602,"鳑",25,"pang2",,"none"
6603,"豨",24,"xi1",,"none"
6604,"琚",24,"ju1","ornamental gems for belt","none"
6605,"觫",24,"su4","tremble with fear","none"
6606,"鲦",24,"tiao2","Chub leuciehthys","none"
6607,"刳",24,"ku1","to cut open/rip up/scoop out","none"
6608,"拶",24,"zan3/za1","punish by squeezing fingers","none"
6609,"掊",24,"pou2/pou3","take up in both hands, break up/hit","none"
6610,"泐",24,"le4","write","none"
6611,"瘗",24,"yi4","bury/sacrifice","none"
6612,"雩",24,"yu2","summer sacrifice for rain","none"
6613,"麿",24,"mo3",,"none"
6614,"檗",24,"bo4","Phyllodendron amurense","none"
6615,"鼂",24,"zhao1",,"none"
6616,"詳",24,"xiang2",,"none"
6617,"際",24,"ji4",,"none"
6618,"褔",24,"fu4",,"none"
6619,"铟",24,"yin1","indium","none"
6620,"聽",24,"ting1",,"none"
6621,"觸",24,"chu4",,"none"
6622,"靈",24,"ling2",,"none"
6623,"鲏",24,"pi1",,"none"
6624,"蒗",24,"lang4","(herb)/place name","none"
6625,"魟",24,"gong1",,"none"
6626,"遹",23,"yu4",,"none"
6627,"攴",23,"po1",,"none"
6628,"蝥",23,"mao2/mou2","Spanish fly/grain-eating grub","none"
6629,"茆",23,"mao2",,"none"
6630,"蓁",23,"zhen1",,"none"
6631,"嚆",23,"hao1","sound/noise","none"
6632,"忮",23,"zhi4","aggressive","none"
6633,"篌",23,"hou2","(mus. instr.)","none"
6634,"菧",23,"di3",,"none"
6635,"卺",23,"jin3","nuptial wine cup","none"
6636,"郫",23,"pi2","place name","none"
6637,"篠",23,"xiao3",,"none"
6638,"複",23,"fu2",,"none"
6639,"該",23,"gai1",,"none"
6640,"貴",23,"gui4",,"none"
6641,"辯",23,"bian4",,"none"
6642,"飛",23,"fei1",,"none"
6643,"犰",22,"qiu2","armadillo","none"
6644,"狳",22,"yu2","armadillo","none"
6645,"陠",22,"bu1",,"none"
6646,"蹁",22,"pian2","to limp","none"
6647,"蓐",22,"ru4","mat/rushes","none"
6648,"稜",22,"leng2",,"none"
6649,"菃",22,"qu2",,"none"
6650,"埝",22,"nian4",,"none"
6651,"蕞",22,"zui4","assemble/small","none"
6652,"喈",22,"jie1","harmonious (of music)","none"
6653,"戋",22,"jian1","narrow/small","none"
6654,"赙",22,"fu4","contribute to funeral expenses","none"
6655,"磉",22,"sang3","stone plinth","none"
6656,"郤",22,"qie4",,"none"
6657,"聍",22,"ning2",,"none"
6658,"铷",22,"ru2","rubidium","none"
6659,"硏",22,"yan2",,"none"
6660,"腘",22,"guo2",,"none"
6661,"興",22,"xing4",,"none"
6662,"雞",22,"ji1",,"none"
6663,"鬱",22,"yu4",,"none"
6664,"鳴",22,"ming2",,"none"
6665,"麥",22,"mai4",,"none"
6666,"鮟",22,"an1",,"none"
6667,"鳈",22,"quan2",,"none"
6668,"秾",21,"nong2",,"none"
6669,"邗",21,"han2","name of an ancient river","none"
6670,"釐",21,"li2",,"none"
6671,"矧",21,"shen3","(interrog.)","none"
6672,"舁",21,"yu2","to lift/raise","none"
6673,"貅",21,"xiu1","(leopard)","none"
6674,"瞇",21,"mi1",,"none"
6675,"骢",21,"cong1","buckskin horse","none"
6676,"阼",21,"zuo4","steps leading to the eastern door","none"
6677,"垸",21,"yuan4",,"none"
6678,"墁",21,"man4","to plaster","none"
6679,"攮",21,"nang3","to fend off/to stab","none"
6680,"柝",21,"tuo4","watchman's rattle","none"
6681,"梃",21,"ting3","a club (weapon)","none"
6682,"眚",21,"sheng3","cataract of the eye/error","none"
6683,"箜",21,"kong1","ancient string music instrument","none"
6684,"簏",21,"lu4","box/basket","none"
6685,"綮",21,"qi3","embroidered banner","none"
6686,"鲩",21,"huan4",,"none"
6687,"諡",21,"shi4",,"none"
6688,"茇",21,"ba2","betel","none"
6689,"摅",21,"shu1","set forth/to spread","none"
6690,"顐",21,"wen4",,"none"
6691,"蜾",21,"guo3","Eumenes pomiformis","none"
6692,"龂",21,"yan3",,"none"
6693,"",21,,,"none"
6694,"臍",21,"qi2",,"none"
6695,"膩",21,"ni4",,"none"
6696,"諸",21,"zhu1",,"none"
6697,"讉",21,"yi2",,"none"
6698,"鎯",20,"lang2",,"none"
6699,"脒",20,"mi3",,"none"
6700,"箬",20,"ruo4","(bamboo)/skin of bamboo","none"
6701,"鲻",20,"zi1","Mugil cephalus/grey mullet","none"
6702,"埸",20,"yi4","border","none"
6703,"颃",20,"hang2","fly down","none"
6704,"蒹",20,"jian1","reed","none"
6705,"瞍",20,"sou3","blind","none"
6706,"铫",20,"diao4/yao2","pan with a long handle, (surname)/weeding tool","none"
6707,"蒐",20,"sou1",,"none"
6708,"蹻",20,"jiao3",,"none"
6709,"幞",20,"fu2",,"none"
6710,"阯",20,"zhi3",,"none"
6711,"觏",20,"gou4","complete/meet unexpectedly/see","none"
6712,"媵",20,"ying4","maid escorting bride to new home","none"
6713,"钬",20,"huo3","holmium","none"
6714,"襦",20,"ru2","jacket/short coat","none"
6715,"簋",20,"gui3","round basket of bamboo","none"
6716,"翮",20,"he2","quill","none"
6717,"蹯",20,"fan2","paws of animal","none"
6718,"艖",20,"cha1",,"none"
6719,"貓",20,"mao1",,"none"
6720,"鐮",20,"lian2",,"none"
6721,"負",20,"fu4",,"none"
6722,"順",20,"shun4",,"none"
6723,"鲿",20,"chang2",,"none"
6724,"緊",19,"jin3",,"none"
6725,"蹠",19,"zhi2",,"none"
6726,"攉",19,"huo1",,"none"
6727,"禊",19,"xi4","purification ceremony","none"
6728,"箐",19,"qing4",,"none"
6729,"镟",19,"xuan4","lathe/thread in screw","none"
6730,"癍",19,"ban1",,"none"
6731,"霪",19,"yin2","heavy rain","none"
6732,"袪",19,"qu1",,"none"
6733,"劓",19,"yi4","cut off the nose","none"
6734,"殂",19,"cu2","die","none"
6735,"脞",19,"cuo3","chopped meat/trifles","none"
6736,"霨",19,"wei4",,"none"
6737,"饾",19,"dou4",,"none"
6738,"耵",19,"ding1",,"none"
6739,"泺",19,"luo4","name of a river","none"
6740,"埤",19,"pi2","low wall","none"
6741,"碁",19,"qi2",,"none"
6742,"鲐",19,"tai2","globefish","none"
6743,"鷟",19,"zhuo2",,"none"
6744,"膬",19,"cui4",,"none"
6745,"茲",19,"zi1",,"none"
6746,"粯",19,"xian4",,"none"
6747,"糞",19,"fen4",,"none"
6748,"聲",19,"sheng1",,"none"
6749,"貼",19,"tie1",,"none"
6750,"陴",18,"pi2","parapet","none"
6751,"橼",18,"yuan2","Citrus medica","none"
6752,"驩",18,"huan1",,"none"
6753,"唣",18,"zao4",,"none"
6754,"蜩",18,"tiao2","cicada","none"
6755,"埯",18,"an3",,"none"
6756,"蓥",18,"ying2",,"none"
6757,"袝",18,"fu4",,"none"
6758,"谞",18,"xu1",,"none"
6759,"馘",18,"guo2","cut off the left ear of the slain","none"
6760,"谫",18,"jian3","shallow/stupid","none"
6761,"輶",18,"you2",,"none"
6762,"廑",18,"jin3","careful/hut","none"
6763,"瘐",18,"yu3","maltreat (as prisoners)","none"
6764,"躐",18,"lie4","step across","none"
6765,"黟",18,"yi1","black and shining ebony","none"
6766,"纔",18,"shan1",,"none"
6767,"礙",18,"ai4",,"none"
6768,"膯",18,"teng1",,"none"
6769,"華",18,"hua2",,"none"
6770,"藭",18,"qiong",,"none"
6771,"禆",18,"bi4",,"none"
6772,"號",18,"hao4",,"none"
6773,"談",18,"tan2",,"none"
6774,"費",18,"fei4",,"none"
6775,"顏",18,"yan2",,"none"
6776,"飯",18,"fan4",,"none"
6777,"稓",18,"zuo2",,"none"
6778,"縠",17,"hu2",,"none"
6779,"揠",17,"ya4","eradicate/pull up","none"
6780,"绐",17,"dai4",,"none"
6781,"鸰",17,"ling2",,"none"
6782,"搛",17,"jian1",,"none"
6783,"黹",17,"zhi3","embroidery","none"
6784,"恧",17,"nu:4/nv4","ashamed","none"
6785,"粎",17,"mi3",,"none"
6786,"柒",17,"qi1","seven (fraud-proof)","none"
6787,"裒",17,"pou2","collect","none"
6788,"栳",17,"lao3","basket","none"
6789,"钸",17,"bu1",,"none"
6790,"饸",17,"he2",,"none"
6791,"譞",17,"xuan1",,"none"
6792,"販",17,"fan4",,"none"
6793,"铕",17,"you3","europium","none"
6794,"絷",17,"zhi2","connect/tie up","none"
6795,"蒨",17,"qian4",,"none"
6796,"蓣",17,"yu4","dioscoreaceae","none"
6797,"迻",17,"yi2",,"none"
6798,"釆",17,"bian3",,"none"
6799,"鲕",17,"er2","caviar/fish roe","none"
6800,"頗",17,"po1",,"none"
6801,"鍏",17,"wei2",,"none"
6802,"鷉",17,"si1",,"none"
6803,"郄",16,"qie4",,"none"
6804,"埘",16,"shi2","hen roost","none"
6805,"薤",16,"xie4","Allium bakeri/shallot/scallion","none"
6806,"鲞",16,"xiang3","wine-preserved pomfret","none"
6807,"鼯",16,"wu2","Petaurista leucogenys","none"
6808,"坭",16,"ni2","mud","none"
6809,"蔌",16,"su4","(surname)/vegetables","food"
6810,"缳",16,"huan2","bind/tie/noose","none"
6811,"靦",16,"mian3",,"none"
6812,"筸",16,"gan1",,"none"
6813,"蘋",16,"pin2",,"none"
6814,"夼",16,"kuang3",,"none"
6815,"椐",16,"ju1","Zelkowa acuminata","none"
6816,"轹",16,"li4","to bully/wheel-rut","none"
6817,"脬",16,"pao1","bladder","none"
6818,"眍",16,"kou1",,"none"
6819,"饹",16,"le",,"none"
6820,"瘥",16,"chai4/cuo2","recover from disease, disease","none"
6821,"瘵",16,"zhai4","foci of tubercular infection","none"
6822,"蝦",16,"xia1",,"none"
6823,"誌",16,"zhi4",,"none"
6824,"邴",16,"bing3","(surname)/ancient city name/happy","none"
6825,"鉁",16,"zhen1",,"none"
6826,"鞮",16,"di1",,"none"
6827,"舄",16,"xi4","shoe/slipper","none"
6828,"麄",16,"cu1",,"none"
6829,"翛",16,"xiao1",,"none"
6830,"覩",16,"du3",,"none"
6831,"纩",16,"kuang4","fine floss-silk or cotton","none"
6832,"蓮",16,"lian2",,"none"
6833,"唛",16,"ma4/mai4","mark","none"
6834,"袓",16,"jie1",,"none"
6835,"祂",16,"ta1",,"none"
6836,"轎",16,"jiao4",,"none"
6837,"紀",16,"ji4",,"none"
6838,"纖",16,"xian1",,"none"
6839,"輔",16,"fu3",,"none"
6840,"鉀",16,"jia3",,"none"
6841,"領",16,"ling3",,"none"
6842,"螵",16,"piao1","nest of eggs of mantis","none"
6843,"鸊",16,"bi4",,"none"
6844,"鮡",16,"zhao4",,"none"
6845,"禛",15,"zhen1",,"none"
6846,"袆",15,"yi1",,"none"
6847,"謴",15,"gun4",,"none"
6848,"邾",15,"zhu1","(surname)/name of a feudal state","none"
6849,"鮣",15,"yin",,"none"
6850,"酲",15,"cheng2","alcoholic","none"
6851,"龁",15,"he2",,"none"
6852,"汔",15,"qi4","near","none"
6853,"眄",15,"mian3","ogle","none"
6854,"眊",15,"mei4",,"none"
6855,"鬲",15,"ge2","(surname)/earthen pot/iron caldron","none"
6856,"阨",15,"e4",,"none"
6857,"靸",15,"sa3",,"none"
6858,"臉",15,"lian3",,"none"
6859,"贇",15,"yun1",,"none"
6860,"酺",15,"pu2",,"none"
6861,"狃",15,"niu3","accustomed to","none"
6862,"轺",15,"yao2","light carriage","none"
6863,"霅",15,"zha2",,"none"
6864,"鬂",15,"bin4",,"none"
6865,"鼷",15,"xi1","mouse","none"
6866,"蠃",15,"luo3","solitary wasp","none"
6867,"埴",15,"zhi2","soil with large clay content","none"
6868,"鴥",15,"yu4",,"none"
6869,"隊",15,"dui4",,"none"
6870,"髆",15,"bo2",,"none"
6871,"綱",15,"gang1",,"none"
6872,"膮",15,"xiao1",,"none"
6873,"謹",15,"jin3",,"none"
6874,"铪",15,"ha1","hafnium","none"
6875,"鹼",15,"jian3",,"none"
6876,"簳",15,"gan3",,"none"
6877,"終",15,"zhong1",,"none"
6878,"綜",15,"zong1",,"none"
6879,"裝",15,"zhuang1",,"none"
6880,"訉",15,"fan4",,"none"
6881,"銀",15,"yin2",,"none"
6882,"鲉",15,"you2",,"none"
6883,"蕿",14,"xuan1",,"none"
6884,"袊",14,"ling2",,"none"
6885,"汆",14,"cuan1",,"none"
6886,"硃",14,"zhu1",,"none"
6887,"仝",14,"tong2","together/same","none"
6888,"趽",14,"pang2",,"none"
6889,"堍",14,"tu4","side of bridge","none"
6890,"揸",14,"zha1",,"none"
6891,"忭",14,"bian4","delighted/pleased","none"
6892,"銧",14,"guang1",,"none"
6893,"妤",14,"yu2","handsome/fair","none"
6894,"頫",14,"tiao4",,"none"
6895,"緡",14,"min3",,"none"
6896,"讟",14,"du2",,"none"
6897,"龠",14,"yue4","(ancient measure)/flute","none"
6898,"垤",14,"die2","anthill/mound","none"
6899,"擐",14,"huan4","pass through/to get into (armor)","none"
6900,"噍",14,"jiao4",,"none"
6901,"洫",14,"xu4",,"none"
6902,"滏",14,"fu3","name of a river in Hebei","none"
6903,"璁",14,"cong1","(gem)","none"
6904,"癃",14,"long2","infirmity/retention of urine","none"
6905,"邡",14,"fang1","name of a district in Sichuan","none"
6906,"絁",14,"shi1",,"none"
6907,"鍩",14,"tian3",,"none"
6908,"趨",14,"qu1",,"none"
6909,"蒽",14,"en1",,"none"
6910,"絲",14,"si1",,"none"
6911,"膫",14,"liao2",,"none"
6912,"臅",14,"chu4",,"none"
6913,"茖",14,"luo4",,"none"
